item_id,timestamp,target_value
m4_hourly_dataset_87,2001-05-25 00:00:00,901.0
m4_hourly_dataset_87,2001-05-25 01:00:00,900.0
m4_hourly_dataset_87,2001-05-25 02:00:00,903.0
m4_hourly_dataset_87,2001-05-25 03:00:00,897.0
m4_hourly_dataset_87,2001-05-25 04:00:00,891.0
m4_hourly_dataset_87,2001-05-25 05:00:00,681.0
m4_hourly_dataset_87,2001-05-25 06:00:00,668.0
m4_hourly_dataset_87,2001-05-25 07:00:00,671.0
m4_hourly_dataset_87,2001-05-25 08:00:00,670.0
m4_hourly_dataset_87,2001-05-25 09:00:00,672.0
m4_hourly_dataset_87,2001-05-25 10:00:00,676.0
m4_hourly_dataset_87,2001-05-25 11:00:00,674.0
m4_hourly_dataset_87,2001-05-25 12:00:00,684.0
m4_hourly_dataset_87,2001-05-25 13:00:00,868.0
m4_hourly_dataset_87,2001-05-25 14:00:00,876.0
m4_hourly_dataset_87,2001-05-25 15:00:00,876.0
m4_hourly_dataset_87,2001-05-25 16:00:00,874.0
m4_hourly_dataset_87,2001-05-25 17:00:00,875.0
m4_hourly_dataset_87,2001-05-25 18:00:00,876.0
m4_hourly_dataset_87,2001-05-25 19:00:00,874.0
m4_hourly_dataset_87,2001-05-25 20:00:00,875.0
m4_hourly_dataset_87,2001-05-25 21:00:00,873.0
m4_hourly_dataset_87,2001-05-25 22:00:00,874.0
m4_hourly_dataset_87,2001-05-25 23:00:00,874.0
m4_hourly_dataset_87,2001-05-26 00:00:00,875.0
m4_hourly_dataset_87,2001-05-26 01:00:00,875.0
m4_hourly_dataset_87,2001-05-26 02:00:00,877.0
m4_hourly_dataset_87,2001-05-26 03:00:00,873.0
m4_hourly_dataset_87,2001-05-26 04:00:00,864.0
m4_hourly_dataset_87,2001-05-26 05:00:00,680.0
m4_hourly_dataset_87,2001-05-26 06:00:00,671.0
m4_hourly_dataset_87,2001-05-26 07:00:00,671.0
m4_hourly_dataset_87,2001-05-26 08:00:00,670.0
m4_hourly_dataset_87,2001-05-26 09:00:00,672.0
m4_hourly_dataset_87,2001-05-26 10:00:00,673.0
m4_hourly_dataset_87,2001-05-26 11:00:00,675.0
m4_hourly_dataset_87,2001-05-26 12:00:00,684.0
m4_hourly_dataset_87,2001-05-26 13:00:00,869.0
m4_hourly_dataset_87,2001-05-26 14:00:00,875.0
m4_hourly_dataset_87,2001-05-26 15:00:00,874.0
