item_id,timestamp,target_value
m4_weekly_dataset_9,2001-05-27,10243.0
m4_weekly_dataset_9,2001-06-03,10935.0
m4_weekly_dataset_9,2001-06-10,9798.0
m4_weekly_dataset_9,2001-06-17,9179.0
m4_weekly_dataset_9,2001-06-24,8966.0
m4_weekly_dataset_9,2001-07-01,8795.0
m4_weekly_dataset_9,2001-07-08,8640.0
m4_weekly_dataset_9,2001-07-15,11733.0
m4_weekly_dataset_9,2001-07-22,9647.0
m4_weekly_dataset_9,2001-07-29,8751.0
m4_weekly_dataset_9,2001-08-05,8657.0
m4_weekly_dataset_9,2001-08-12,8447.0
m4_weekly_dataset_9,2001-08-19,8225.0
m4_weekly_dataset_9,2001-08-26,7845.0
m4_weekly_dataset_9,2001-09-02,7192.0
m4_weekly_dataset_9,2001-09-09,9207.0
m4_weekly_dataset_9,2001-09-16,8834.0
m4_weekly_dataset_9,2001-09-23,10429.0
m4_weekly_dataset_9,2001-09-30,8594.0
m4_weekly_dataset_9,2001-10-07,9085.0
m4_weekly_dataset_9,2001-10-14,11900.0
m4_weekly_dataset_9,2001-10-21,9758.0
m4_weekly_dataset_9,2001-10-28,8637.0
m4_weekly_dataset_9,2001-11-04,7983.0
m4_weekly_dataset_9,2001-11-11,8246.0
m4_weekly_dataset_9,2001-11-18,7065.0
m4_weekly_dataset_9,2001-11-25,7768.0
m4_weekly_dataset_9,2001-12-02,8223.0
m4_weekly_dataset_9,2001-12-09,7299.0
m4_weekly_dataset_9,2001-12-16,7907.0
m4_weekly_dataset_9,2001-12-23,7820.0
m4_weekly_dataset_9,2001-12-30,7147.0
m4_weekly_dataset_9,2002-01-06,7998.0
m4_weekly_dataset_9,2002-01-13,10385.0
m4_weekly_dataset_9,2002-01-20,9743.0
m4_weekly_dataset_9,2002-01-27,9948.0
m4_weekly_dataset_9,2002-02-03,10505.0
m4_weekly_dataset_9,2002-02-10,11705.0
m4_weekly_dataset_9,2002-02-17,9474.0
m4_weekly_dataset_9,2002-02-24,12047.0
m4_weekly_dataset_9,2002-03-03,8987.0
m4_weekly_dataset_9,2002-03-10,12621.0
m4_weekly_dataset_9,2002-03-17,10766.0
m4_weekly_dataset_9,2002-03-24,10030.0
m4_weekly_dataset_9,2002-03-31,11984.0
m4_weekly_dataset_9,2002-04-07,10930.0
m4_weekly_dataset_9,2002-04-14,17680.0
m4_weekly_dataset_9,2002-04-21,12816.0
m4_weekly_dataset_9,2002-04-28,9498.0
m4_weekly_dataset_9,2002-05-05,10297.0
m4_weekly_dataset_9,2002-05-12,11425.0
m4_weekly_dataset_9,2002-05-19,9624.0
m4_weekly_dataset_9,2002-05-26,8419.0
m4_weekly_dataset_9,2002-06-02,8839.0
m4_weekly_dataset_9,2002-06-09,7496.0
m4_weekly_dataset_9,2002-06-16,8005.0
m4_weekly_dataset_9,2002-06-23,8536.0
m4_weekly_dataset_9,2002-06-30,8031.0
m4_weekly_dataset_9,2002-07-07,8095.0
m4_weekly_dataset_9,2002-07-14,10896.0
m4_weekly_dataset_9,2002-07-21,9125.0
m4_weekly_dataset_9,2002-07-28,8360.0
m4_weekly_dataset_9,2002-08-04,7542.0
m4_weekly_dataset_9,2002-08-11,7825.0
m4_weekly_dataset_9,2002-08-18,7301.0
m4_weekly_dataset_9,2002-08-25,7303.0
m4_weekly_dataset_9,2002-09-01,6573.0
m4_weekly_dataset_9,2002-09-08,8081.0
m4_weekly_dataset_9,2002-09-15,7136.0
m4_weekly_dataset_9,2002-09-22,8345.0
m4_weekly_dataset_9,2002-09-29,7065.0
m4_weekly_dataset_9,2002-10-06,6319.0
m4_weekly_dataset_9,2002-10-13,10956.0
m4_weekly_dataset_9,2002-10-20,7556.0
m4_weekly_dataset_9,2002-10-27,7274.0
m4_weekly_dataset_9,2002-11-03,7157.0
m4_weekly_dataset_9,2002-11-10,7202.0
m4_weekly_dataset_9,2002-11-17,6427.0
m4_weekly_dataset_9,2002-11-24,6222.0
m4_weekly_dataset_9,2002-12-01,5963.0
m4_weekly_dataset_9,2002-12-08,8888.0
m4_weekly_dataset_9,2002-12-15,7771.0
m4_weekly_dataset_9,2002-12-22,7338.0
m4_weekly_dataset_9,2002-12-29,6499.0
m4_weekly_dataset_9,2003-01-05,6377.0
m4_weekly_dataset_9,2003-01-12,9126.0
m4_weekly_dataset_9,2003-01-19,8549.0
m4_weekly_dataset_9,2003-01-26,9851.0
m4_weekly_dataset_9,2003-02-02,9559.0
m4_weekly_dataset_9,2003-02-09,9776.0
