item_id,timestamp,target_value
m4_weekly_dataset_26,2001-05-27,7304.0
m4_weekly_dataset_26,2001-06-03,7746.0
m4_weekly_dataset_26,2001-06-10,7724.0
m4_weekly_dataset_26,2001-06-17,6279.0
m4_weekly_dataset_26,2001-06-24,5970.0
m4_weekly_dataset_26,2001-07-01,5240.0
m4_weekly_dataset_26,2001-07-08,6664.0
m4_weekly_dataset_26,2001-07-15,8310.0
m4_weekly_dataset_26,2001-07-22,6259.0
m4_weekly_dataset_26,2001-07-29,6487.0
m4_weekly_dataset_26,2001-08-05,5732.0
m4_weekly_dataset_26,2001-08-12,5228.0
m4_weekly_dataset_26,2001-08-19,5642.0
m4_weekly_dataset_26,2001-08-26,5529.0
m4_weekly_dataset_26,2001-09-02,5062.0
m4_weekly_dataset_26,2001-09-09,5790.0
m4_weekly_dataset_26,2001-09-16,5898.0
m4_weekly_dataset_26,2001-09-23,5339.0
m4_weekly_dataset_26,2001-09-30,6580.0
m4_weekly_dataset_26,2001-10-07,6210.0
m4_weekly_dataset_26,2001-10-14,10357.0
m4_weekly_dataset_26,2001-10-21,6974.0
m4_weekly_dataset_26,2001-10-28,6460.0
m4_weekly_dataset_26,2001-11-04,12854.0
m4_weekly_dataset_26,2001-11-11,9647.0
m4_weekly_dataset_26,2001-11-18,7199.0
m4_weekly_dataset_26,2001-11-25,5554.0
m4_weekly_dataset_26,2001-12-02,5707.0
m4_weekly_dataset_26,2001-12-09,5403.0
m4_weekly_dataset_26,2001-12-16,4972.0
m4_weekly_dataset_26,2001-12-23,4972.0
m4_weekly_dataset_26,2001-12-30,5445.0
m4_weekly_dataset_26,2002-01-06,6032.0
m4_weekly_dataset_26,2002-01-13,7520.0
m4_weekly_dataset_26,2002-01-20,5887.0
m4_weekly_dataset_26,2002-01-27,6347.0
m4_weekly_dataset_26,2002-02-03,6560.0
m4_weekly_dataset_26,2002-02-10,6889.0
m4_weekly_dataset_26,2002-02-17,7380.0
m4_weekly_dataset_26,2002-02-24,7316.0
m4_weekly_dataset_26,2002-03-03,6554.0
m4_weekly_dataset_26,2002-03-10,8742.0
m4_weekly_dataset_26,2002-03-17,8413.0
m4_weekly_dataset_26,2002-03-24,8065.0
m4_weekly_dataset_26,2002-03-31,11986.0
m4_weekly_dataset_26,2002-04-07,10068.0
m4_weekly_dataset_26,2002-04-14,16812.0
m4_weekly_dataset_26,2002-04-21,10073.0
m4_weekly_dataset_26,2002-04-28,8681.0
m4_weekly_dataset_26,2002-05-05,8605.0
m4_weekly_dataset_26,2002-05-12,8133.0
m4_weekly_dataset_26,2002-05-19,7115.0
m4_weekly_dataset_26,2002-05-26,7096.0
m4_weekly_dataset_26,2002-06-02,6380.0
m4_weekly_dataset_26,2002-06-09,6575.0
m4_weekly_dataset_26,2002-06-16,6143.0
m4_weekly_dataset_26,2002-06-23,5194.0
m4_weekly_dataset_26,2002-06-30,4768.0
m4_weekly_dataset_26,2002-07-07,5483.0
m4_weekly_dataset_26,2002-07-14,7200.0
m4_weekly_dataset_26,2002-07-21,6472.0
m4_weekly_dataset_26,2002-07-28,5096.0
m4_weekly_dataset_26,2002-08-04,4798.0
m4_weekly_dataset_26,2002-08-11,4642.0
m4_weekly_dataset_26,2002-08-18,5291.0
m4_weekly_dataset_26,2002-08-25,6131.0
m4_weekly_dataset_26,2002-09-01,4952.0
m4_weekly_dataset_26,2002-09-08,5605.0
m4_weekly_dataset_26,2002-09-15,5057.0
m4_weekly_dataset_26,2002-09-22,5133.0
m4_weekly_dataset_26,2002-09-29,5750.0
m4_weekly_dataset_26,2002-10-06,5575.0
m4_weekly_dataset_26,2002-10-13,8523.0
m4_weekly_dataset_26,2002-10-20,6075.0
m4_weekly_dataset_26,2002-10-27,5856.0
m4_weekly_dataset_26,2002-11-03,14089.0
m4_weekly_dataset_26,2002-11-10,6466.0
m4_weekly_dataset_26,2002-11-17,5210.0
m4_weekly_dataset_26,2002-11-24,4649.0
m4_weekly_dataset_26,2002-12-01,4796.0
m4_weekly_dataset_26,2002-12-08,4626.0
m4_weekly_dataset_26,2002-12-15,3814.0
m4_weekly_dataset_26,2002-12-22,4229.0
m4_weekly_dataset_26,2002-12-29,4402.0
m4_weekly_dataset_26,2003-01-05,4343.0
m4_weekly_dataset_26,2003-01-12,6198.0
m4_weekly_dataset_26,2003-01-19,4543.0
m4_weekly_dataset_26,2003-01-26,4804.0
m4_weekly_dataset_26,2003-02-02,5250.0
m4_weekly_dataset_26,2003-02-09,5863.0
m4_weekly_dataset_26,2003-02-16,5538.0
m4_weekly_dataset_26,2003-02-23,6365.0
m4_weekly_dataset_26,2003-03-02,5126.0
m4_weekly_dataset_26,2003-03-09,8492.0
m4_weekly_dataset_26,2003-03-16,7442.0
m4_weekly_dataset_26,2003-03-23,7181.0
m4_weekly_dataset_26,2003-03-30,9932.0
m4_weekly_dataset_26,2003-04-06,9495.0
m4_weekly_dataset_26,2003-04-13,16555.0
m4_weekly_dataset_26,2003-04-20,9955.0
m4_weekly_dataset_26,2003-04-27,8052.0
m4_weekly_dataset_26,2003-05-04,8473.0
m4_weekly_dataset_26,2003-05-11,8444.0
m4_weekly_dataset_26,2003-05-18,6979.0
m4_weekly_dataset_26,2003-05-25,6569.0
m4_weekly_dataset_26,2003-06-01,7586.0
m4_weekly_dataset_26,2003-06-08,5421.0
m4_weekly_dataset_26,2003-06-15,5428.0
m4_weekly_dataset_26,2003-06-22,5814.0
m4_weekly_dataset_26,2003-06-29,5087.0
m4_weekly_dataset_26,2003-07-06,5093.0
m4_weekly_dataset_26,2003-07-13,6201.0
m4_weekly_dataset_26,2003-07-20,4773.0
m4_weekly_dataset_26,2003-07-27,4271.0
m4_weekly_dataset_26,2003-08-03,5041.0
m4_weekly_dataset_26,2003-08-10,4102.0
m4_weekly_dataset_26,2003-08-17,4380.0
m4_weekly_dataset_26,2003-08-24,4343.0
m4_weekly_dataset_26,2003-08-31,3885.0
m4_weekly_dataset_26,2003-09-07,4148.0
m4_weekly_dataset_26,2003-09-14,4232.0
m4_weekly_dataset_26,2003-09-21,3917.0
m4_weekly_dataset_26,2003-09-28,4526.0
m4_weekly_dataset_26,2003-10-05,4910.0
m4_weekly_dataset_26,2003-10-12,6251.0
m4_weekly_dataset_26,2003-10-19,7682.0
m4_weekly_dataset_26,2003-10-26,6283.0
m4_weekly_dataset_26,2003-11-02,6468.0
m4_weekly_dataset_26,2003-11-09,5047.0
m4_weekly_dataset_26,2003-11-16,4334.0
m4_weekly_dataset_26,2003-11-23,4104.0
