item_id,timestamp,target_value
m4_hourly_dataset_58,2001-05-25 00:00:00,3738.0
m4_hourly_dataset_58,2001-05-25 01:00:00,3649.0
m4_hourly_dataset_58,2001-05-25 02:00:00,3587.0
m4_hourly_dataset_58,2001-05-25 03:00:00,3509.0
m4_hourly_dataset_58,2001-05-25 04:00:00,3263.0
m4_hourly_dataset_58,2001-05-25 05:00:00,3050.0
m4_hourly_dataset_58,2001-05-25 06:00:00,2956.0
m4_hourly_dataset_58,2001-05-25 07:00:00,2837.0
m4_hourly_dataset_58,2001-05-25 08:00:00,2785.0
m4_hourly_dataset_58,2001-05-25 09:00:00,2747.0
m4_hourly_dataset_58,2001-05-25 10:00:00,2882.0
m4_hourly_dataset_58,2001-05-25 11:00:00,2920.0
m4_hourly_dataset_58,2001-05-25 12:00:00,2951.0
m4_hourly_dataset_58,2001-05-25 13:00:00,2970.0
m4_hourly_dataset_58,2001-05-25 14:00:00,3177.0
m4_hourly_dataset_58,2001-05-25 15:00:00,3338.0
m4_hourly_dataset_58,2001-05-25 16:00:00,3460.0
m4_hourly_dataset_58,2001-05-25 17:00:00,3563.0
m4_hourly_dataset_58,2001-05-25 18:00:00,3676.0
m4_hourly_dataset_58,2001-05-25 19:00:00,3758.0
m4_hourly_dataset_58,2001-05-25 20:00:00,3801.0
m4_hourly_dataset_58,2001-05-25 21:00:00,3794.0
m4_hourly_dataset_58,2001-05-25 22:00:00,3751.0
m4_hourly_dataset_58,2001-05-25 23:00:00,3666.0
m4_hourly_dataset_58,2001-05-26 00:00:00,3537.0
m4_hourly_dataset_58,2001-05-26 01:00:00,3458.0
m4_hourly_dataset_58,2001-05-26 02:00:00,3427.0
m4_hourly_dataset_58,2001-05-26 03:00:00,3357.0
m4_hourly_dataset_58,2001-05-26 04:00:00,3153.0
m4_hourly_dataset_58,2001-05-26 05:00:00,3005.0
m4_hourly_dataset_58,2001-05-26 06:00:00,2857.0
m4_hourly_dataset_58,2001-05-26 07:00:00,2758.0
m4_hourly_dataset_58,2001-05-26 08:00:00,2816.0
m4_hourly_dataset_58,2001-05-26 09:00:00,2819.0
m4_hourly_dataset_58,2001-05-26 10:00:00,2835.0
m4_hourly_dataset_58,2001-05-26 11:00:00,2885.0
m4_hourly_dataset_58,2001-05-26 12:00:00,2860.0
m4_hourly_dataset_58,2001-05-26 13:00:00,2891.0
m4_hourly_dataset_58,2001-05-26 14:00:00,3023.0
m4_hourly_dataset_58,2001-05-26 15:00:00,3106.0
m4_hourly_dataset_58,2001-05-26 16:00:00,3195.0
m4_hourly_dataset_58,2001-05-26 17:00:00,3283.0
m4_hourly_dataset_58,2001-05-26 18:00:00,3347.0
m4_hourly_dataset_58,2001-05-26 19:00:00,3419.0
m4_hourly_dataset_58,2001-05-26 20:00:00,3457.0
m4_hourly_dataset_58,2001-05-26 21:00:00,3479.0
m4_hourly_dataset_58,2001-05-26 22:00:00,3490.0
m4_hourly_dataset_58,2001-05-26 23:00:00,3485.0
m4_hourly_dataset_58,2001-05-27 00:00:00,3385.0
m4_hourly_dataset_58,2001-05-27 01:00:00,3309.0
m4_hourly_dataset_58,2001-05-27 02:00:00,3279.0
m4_hourly_dataset_58,2001-05-27 03:00:00,3258.0
m4_hourly_dataset_58,2001-05-27 04:00:00,3069.0
m4_hourly_dataset_58,2001-05-27 05:00:00,3007.0
m4_hourly_dataset_58,2001-05-27 06:00:00,2860.0
m4_hourly_dataset_58,2001-05-27 07:00:00,3467.0
m4_hourly_dataset_58,2001-05-27 08:00:00,2810.0
m4_hourly_dataset_58,2001-05-27 09:00:00,2795.0
m4_hourly_dataset_58,2001-05-27 10:00:00,2769.0
m4_hourly_dataset_58,2001-05-27 11:00:00,2791.0
m4_hourly_dataset_58,2001-05-27 12:00:00,2714.0
m4_hourly_dataset_58,2001-05-27 13:00:00,2688.0
m4_hourly_dataset_58,2001-05-27 14:00:00,2851.0
m4_hourly_dataset_58,2001-05-27 15:00:00,2987.0
m4_hourly_dataset_58,2001-05-27 16:00:00,3087.0
m4_hourly_dataset_58,2001-05-27 17:00:00,3175.0
m4_hourly_dataset_58,2001-05-27 18:00:00,3275.0
m4_hourly_dataset_58,2001-05-27 19:00:00,3331.0
m4_hourly_dataset_58,2001-05-27 20:00:00,3383.0
m4_hourly_dataset_58,2001-05-27 21:00:00,3458.0
m4_hourly_dataset_58,2001-05-27 22:00:00,3527.0
m4_hourly_dataset_58,2001-05-27 23:00:00,3497.0
m4_hourly_dataset_58,2001-05-28 00:00:00,3426.0
m4_hourly_dataset_58,2001-05-28 01:00:00,3298.0
m4_hourly_dataset_58,2001-05-28 02:00:00,3225.0
m4_hourly_dataset_58,2001-05-28 03:00:00,3154.0
m4_hourly_dataset_58,2001-05-28 04:00:00,2996.0
m4_hourly_dataset_58,2001-05-28 05:00:00,2957.0
m4_hourly_dataset_58,2001-05-28 06:00:00,2817.0
m4_hourly_dataset_58,2001-05-28 07:00:00,2730.0
m4_hourly_dataset_58,2001-05-28 08:00:00,2779.0
m4_hourly_dataset_58,2001-05-28 09:00:00,2739.0
m4_hourly_dataset_58,2001-05-28 10:00:00,2752.0
m4_hourly_dataset_58,2001-05-28 11:00:00,2733.0
m4_hourly_dataset_58,2001-05-28 12:00:00,2614.0
m4_hourly_dataset_58,2001-05-28 13:00:00,2603.0
m4_hourly_dataset_58,2001-05-28 14:00:00,2778.0
m4_hourly_dataset_58,2001-05-28 15:00:00,2949.0
m4_hourly_dataset_58,2001-05-28 16:00:00,3070.0
m4_hourly_dataset_58,2001-05-28 17:00:00,3183.0
m4_hourly_dataset_58,2001-05-28 18:00:00,3249.0
m4_hourly_dataset_58,2001-05-28 19:00:00,3301.0
m4_hourly_dataset_58,2001-05-28 20:00:00,3307.0
m4_hourly_dataset_58,2001-05-28 21:00:00,3338.0
m4_hourly_dataset_58,2001-05-28 22:00:00,3421.0
m4_hourly_dataset_58,2001-05-28 23:00:00,3435.0
m4_hourly_dataset_58,2001-05-29 00:00:00,3324.0
m4_hourly_dataset_58,2001-05-29 01:00:00,3204.0
m4_hourly_dataset_58,2001-05-29 02:00:00,3142.0
m4_hourly_dataset_58,2001-05-29 03:00:00,3035.0
m4_hourly_dataset_58,2001-05-29 04:00:00,2930.0
m4_hourly_dataset_58,2001-05-29 05:00:00,2953.0
m4_hourly_dataset_58,2001-05-29 06:00:00,2810.0
m4_hourly_dataset_58,2001-05-29 07:00:00,2712.0
m4_hourly_dataset_58,2001-05-29 08:00:00,2787.0
m4_hourly_dataset_58,2001-05-29 09:00:00,2736.0
m4_hourly_dataset_58,2001-05-29 10:00:00,2722.0
m4_hourly_dataset_58,2001-05-29 11:00:00,2711.0
m4_hourly_dataset_58,2001-05-29 12:00:00,2594.0
m4_hourly_dataset_58,2001-05-29 13:00:00,2616.0
m4_hourly_dataset_58,2001-05-29 14:00:00,2790.0
m4_hourly_dataset_58,2001-05-29 15:00:00,2935.0
m4_hourly_dataset_58,2001-05-29 16:00:00,3090.0
