item_id,timestamp,target_value
m4_weekly_dataset_246,2001-05-27,3121.0
m4_weekly_dataset_246,2001-06-03,3121.0
m4_weekly_dataset_246,2001-06-10,3400.8
m4_weekly_dataset_246,2001-06-17,3221.1
m4_weekly_dataset_246,2001-06-24,2767.6
m4_weekly_dataset_246,2001-07-01,2913.4
m4_weekly_dataset_246,2001-07-08,2913.4
m4_weekly_dataset_246,2001-07-15,2662.8
m4_weekly_dataset_246,2001-07-22,2431.3
m4_weekly_dataset_246,2001-07-29,2431.3
m4_weekly_dataset_246,2001-08-05,2471.0
m4_weekly_dataset_246,2001-08-12,2223.1
m4_weekly_dataset_246,2001-08-19,2359.8
m4_weekly_dataset_246,2001-08-26,2251.3
m4_weekly_dataset_246,2001-09-02,2174.6
m4_weekly_dataset_246,2001-09-09,2235.4
m4_weekly_dataset_246,2001-09-16,2261.2
m4_weekly_dataset_246,2001-09-23,2008.4
m4_weekly_dataset_246,2001-09-30,2341.0
m4_weekly_dataset_246,2001-10-07,1922.3
m4_weekly_dataset_246,2001-10-14,2222.8
m4_weekly_dataset_246,2001-10-21,2134.6
m4_weekly_dataset_246,2001-10-28,2228.0
m4_weekly_dataset_246,2001-11-04,1962.8
m4_weekly_dataset_246,2001-11-11,1978.9
m4_weekly_dataset_246,2001-11-18,1933.8
m4_weekly_dataset_246,2001-11-25,1963.8
m4_weekly_dataset_246,2001-12-02,1852.4
m4_weekly_dataset_246,2001-12-09,1771.6
m4_weekly_dataset_246,2001-12-16,1889.4
m4_weekly_dataset_246,2001-12-23,1893.1
m4_weekly_dataset_246,2001-12-30,1766.7
m4_weekly_dataset_246,2002-01-06,1745.1
m4_weekly_dataset_246,2002-01-13,1644.8
m4_weekly_dataset_246,2002-01-20,1709.4
m4_weekly_dataset_246,2002-01-27,1795.9
m4_weekly_dataset_246,2002-02-03,1814.8
m4_weekly_dataset_246,2002-02-10,1770.8
m4_weekly_dataset_246,2002-02-17,1819.1
m4_weekly_dataset_246,2002-02-24,2011.9
m4_weekly_dataset_246,2002-03-03,1930.1
m4_weekly_dataset_246,2002-03-10,2322.9
m4_weekly_dataset_246,2002-03-17,2369.4
m4_weekly_dataset_246,2002-03-24,2374.9
m4_weekly_dataset_246,2002-03-31,2581.7
m4_weekly_dataset_246,2002-04-07,2581.7
m4_weekly_dataset_246,2002-04-14,2930.2
m4_weekly_dataset_246,2002-04-21,3065.9
m4_weekly_dataset_246,2002-04-28,3014.4
m4_weekly_dataset_246,2002-05-05,2949.1
m4_weekly_dataset_246,2002-05-12,3183.0
m4_weekly_dataset_246,2002-05-19,2908.9
m4_weekly_dataset_246,2002-05-26,3030.8
m4_weekly_dataset_246,2002-06-02,2958.9
m4_weekly_dataset_246,2002-06-09,3020.7
m4_weekly_dataset_246,2002-06-16,2679.1
m4_weekly_dataset_246,2002-06-23,2883.5
m4_weekly_dataset_246,2002-06-30,2407.6
m4_weekly_dataset_246,2002-07-07,2502.3
m4_weekly_dataset_246,2002-07-14,2254.0
m4_weekly_dataset_246,2002-07-21,2513.3
m4_weekly_dataset_246,2002-07-28,2310.5
m4_weekly_dataset_246,2002-08-04,2299.1
m4_weekly_dataset_246,2002-08-11,2045.4
m4_weekly_dataset_246,2002-08-18,2059.6
m4_weekly_dataset_246,2002-08-25,1881.4
m4_weekly_dataset_246,2002-09-01,1842.7
m4_weekly_dataset_246,2002-09-08,1918.3
m4_weekly_dataset_246,2002-09-15,1844.0
m4_weekly_dataset_246,2002-09-22,1734.8
m4_weekly_dataset_246,2002-09-29,1834.6
m4_weekly_dataset_246,2002-10-06,1672.1
m4_weekly_dataset_246,2002-10-13,1746.1
m4_weekly_dataset_246,2002-10-20,1768.0
m4_weekly_dataset_246,2002-10-27,1794.5
m4_weekly_dataset_246,2002-11-03,1785.5
m4_weekly_dataset_246,2002-11-10,1607.9
