item_id,timestamp,target_value
m4_hourly_dataset_78,2001-05-25 00:00:00,50720.0
m4_hourly_dataset_78,2001-05-25 01:00:00,49141.0
m4_hourly_dataset_78,2001-05-25 02:00:00,48026.0
m4_hourly_dataset_78,2001-05-25 03:00:00,44935.0
m4_hourly_dataset_78,2001-05-25 04:00:00,41015.0
m4_hourly_dataset_78,2001-05-25 05:00:00,37462.0
m4_hourly_dataset_78,2001-05-25 06:00:00,35124.0
m4_hourly_dataset_78,2001-05-25 07:00:00,33642.0
m4_hourly_dataset_78,2001-05-25 08:00:00,32805.0
m4_hourly_dataset_78,2001-05-25 09:00:00,32812.0
m4_hourly_dataset_78,2001-05-25 10:00:00,34128.0
m4_hourly_dataset_78,2001-05-25 11:00:00,35895.0
m4_hourly_dataset_78,2001-05-25 12:00:00,37406.0
m4_hourly_dataset_78,2001-05-25 13:00:00,40209.0
m4_hourly_dataset_78,2001-05-25 14:00:00,43437.0
m4_hourly_dataset_78,2001-05-25 15:00:00,46848.0
m4_hourly_dataset_78,2001-05-25 16:00:00,49083.0
m4_hourly_dataset_78,2001-05-25 17:00:00,50464.0
m4_hourly_dataset_78,2001-05-25 18:00:00,52029.0
m4_hourly_dataset_78,2001-05-25 19:00:00,53010.0
m4_hourly_dataset_78,2001-05-25 20:00:00,54196.0
m4_hourly_dataset_78,2001-05-25 21:00:00,54085.0
m4_hourly_dataset_78,2001-05-25 22:00:00,53215.0
m4_hourly_dataset_78,2001-05-25 23:00:00,52041.0
m4_hourly_dataset_78,2001-05-26 00:00:00,50404.0
m4_hourly_dataset_78,2001-05-26 01:00:00,48887.0
m4_hourly_dataset_78,2001-05-26 02:00:00,47899.0
m4_hourly_dataset_78,2001-05-26 03:00:00,44872.0
m4_hourly_dataset_78,2001-05-26 04:00:00,40999.0
m4_hourly_dataset_78,2001-05-26 05:00:00,37555.0
m4_hourly_dataset_78,2001-05-26 06:00:00,35205.0
m4_hourly_dataset_78,2001-05-26 07:00:00,33702.0
m4_hourly_dataset_78,2001-05-26 08:00:00,32883.0
m4_hourly_dataset_78,2001-05-26 09:00:00,32844.0
m4_hourly_dataset_78,2001-05-26 10:00:00,33556.0
m4_hourly_dataset_78,2001-05-26 11:00:00,35240.0
m4_hourly_dataset_78,2001-05-26 12:00:00,36697.0
m4_hourly_dataset_78,2001-05-26 13:00:00,39521.0
m4_hourly_dataset_78,2001-05-26 14:00:00,42700.0
m4_hourly_dataset_78,2001-05-26 15:00:00,45975.0
