item_id,timestamp,target_value
m4_weekly_dataset_16,2001-05-27,203.96
m4_weekly_dataset_16,2001-06-03,210.91
m4_weekly_dataset_16,2001-06-10,187.09
m4_weekly_dataset_16,2001-06-17,178.13
m4_weekly_dataset_16,2001-06-24,185.23
m4_weekly_dataset_16,2001-07-01,184.66
m4_weekly_dataset_16,2001-07-08,179.86
m4_weekly_dataset_16,2001-07-15,176.04
m4_weekly_dataset_16,2001-07-22,178.5
m4_weekly_dataset_16,2001-07-29,174.21
m4_weekly_dataset_16,2001-08-05,179.59
m4_weekly_dataset_16,2001-08-12,179.12
m4_weekly_dataset_16,2001-08-19,184.3
m4_weekly_dataset_16,2001-08-26,182.31
m4_weekly_dataset_16,2001-09-02,197.29
m4_weekly_dataset_16,2001-09-09,202.91
m4_weekly_dataset_16,2001-09-16,198.01
m4_weekly_dataset_16,2001-09-23,199.91
m4_weekly_dataset_16,2001-09-30,208.14
m4_weekly_dataset_16,2001-10-07,206.67
m4_weekly_dataset_16,2001-10-14,210.73
m4_weekly_dataset_16,2001-10-21,207.09
m4_weekly_dataset_16,2001-10-28,218.57
m4_weekly_dataset_16,2001-11-04,216.73
m4_weekly_dataset_16,2001-11-11,212.11
m4_weekly_dataset_16,2001-11-18,229.01
m4_weekly_dataset_16,2001-11-25,215.92
m4_weekly_dataset_16,2001-12-02,210.45
m4_weekly_dataset_16,2001-12-09,202.54
m4_weekly_dataset_16,2001-12-16,203.46
m4_weekly_dataset_16,2001-12-23,196.72
m4_weekly_dataset_16,2001-12-30,193.16
m4_weekly_dataset_16,2002-01-06,190.62
m4_weekly_dataset_16,2002-01-13,191.38
m4_weekly_dataset_16,2002-01-20,203.44
m4_weekly_dataset_16,2002-01-27,191.19
m4_weekly_dataset_16,2002-02-03,187.57
m4_weekly_dataset_16,2002-02-10,197.19
m4_weekly_dataset_16,2002-02-17,189.72
m4_weekly_dataset_16,2002-02-24,188.01
m4_weekly_dataset_16,2002-03-03,220.9
m4_weekly_dataset_16,2002-03-10,189.51
m4_weekly_dataset_16,2002-03-17,186.42
m4_weekly_dataset_16,2002-03-24,181.11
m4_weekly_dataset_16,2002-03-31,192.86
m4_weekly_dataset_16,2002-04-07,210.01
m4_weekly_dataset_16,2002-04-14,173.86
m4_weekly_dataset_16,2002-04-21,179.02
m4_weekly_dataset_16,2002-04-28,179.55
m4_weekly_dataset_16,2002-05-05,187.31
m4_weekly_dataset_16,2002-05-12,189.64
m4_weekly_dataset_16,2002-05-19,176.57
m4_weekly_dataset_16,2002-05-26,197.64
m4_weekly_dataset_16,2002-06-02,256.52
m4_weekly_dataset_16,2002-06-09,195.87
m4_weekly_dataset_16,2002-06-16,207.21
m4_weekly_dataset_16,2002-06-23,197.35
m4_weekly_dataset_16,2002-06-30,206.94
m4_weekly_dataset_16,2002-07-07,204.26
m4_weekly_dataset_16,2002-07-14,200.59
m4_weekly_dataset_16,2002-07-21,199.51
m4_weekly_dataset_16,2002-07-28,188.72
m4_weekly_dataset_16,2002-08-04,188.86
m4_weekly_dataset_16,2002-08-11,191.91
m4_weekly_dataset_16,2002-08-18,187.7
m4_weekly_dataset_16,2002-08-25,199.87
m4_weekly_dataset_16,2002-09-01,217.01
m4_weekly_dataset_16,2002-09-08,190.72
m4_weekly_dataset_16,2002-09-15,194.7
m4_weekly_dataset_16,2002-09-22,192.6
m4_weekly_dataset_16,2002-09-29,196.89
m4_weekly_dataset_16,2002-10-06,206.53
m4_weekly_dataset_16,2002-10-13,187.11
m4_weekly_dataset_16,2002-10-20,182.73
m4_weekly_dataset_16,2002-10-27,193.31
m4_weekly_dataset_16,2002-11-03,202.92
m4_weekly_dataset_16,2002-11-10,199.42
m4_weekly_dataset_16,2002-11-17,179.71
m4_weekly_dataset_16,2002-11-24,174.65
m4_weekly_dataset_16,2002-12-01,192.28
m4_weekly_dataset_16,2002-12-08,198.28
m4_weekly_dataset_16,2002-12-15,198.35
m4_weekly_dataset_16,2002-12-22,199.06
m4_weekly_dataset_16,2002-12-29,193.63
m4_weekly_dataset_16,2003-01-05,205.76
m4_weekly_dataset_16,2003-01-12,206.06
m4_weekly_dataset_16,2003-01-19,213.74
m4_weekly_dataset_16,2003-01-26,209.22
m4_weekly_dataset_16,2003-02-02,232.03
m4_weekly_dataset_16,2003-02-09,238.82
m4_weekly_dataset_16,2003-02-16,243.23
m4_weekly_dataset_16,2003-02-23,245.56
m4_weekly_dataset_16,2003-03-02,243.37
m4_weekly_dataset_16,2003-03-09,247.36
m4_weekly_dataset_16,2003-03-16,249.85
m4_weekly_dataset_16,2003-03-23,258.43
m4_weekly_dataset_16,2003-03-30,257.61
m4_weekly_dataset_16,2003-04-06,265.12
m4_weekly_dataset_16,2003-04-13,274.67
m4_weekly_dataset_16,2003-04-20,277.29
m4_weekly_dataset_16,2003-04-27,280.84
m4_weekly_dataset_16,2003-05-04,275.39
m4_weekly_dataset_16,2003-05-11,281.71
m4_weekly_dataset_16,2003-05-18,278.46
m4_weekly_dataset_16,2003-05-25,280.56
m4_weekly_dataset_16,2003-06-01,299.38
m4_weekly_dataset_16,2003-06-08,286.47
m4_weekly_dataset_16,2003-06-15,272.31
m4_weekly_dataset_16,2003-06-22,275.94
