item_id,timestamp,target_value
m4_daily_dataset_2525,2001-05-25,14925.3
m4_daily_dataset_2525,2001-05-26,15164.1
m4_daily_dataset_2525,2001-05-27,15061.6
m4_daily_dataset_2525,2001-05-28,15194.3
m4_daily_dataset_2525,2001-05-29,15155.3
m4_daily_dataset_2525,2001-05-30,15111.9
m4_daily_dataset_2525,2001-05-31,15014.4
m4_daily_dataset_2525,2001-06-01,15293.0
m4_daily_dataset_2525,2001-06-02,15131.6
m4_daily_dataset_2525,2001-06-03,15133.9
m4_daily_dataset_2525,2001-06-04,15139.4
m4_daily_dataset_2525,2001-06-05,14867.6
m4_daily_dataset_2525,2001-06-06,14674.6
m4_daily_dataset_2525,2001-06-07,14652.6
m4_daily_dataset_2525,2001-06-08,14659.0
m4_daily_dataset_2525,2001-06-09,14518.1
m4_daily_dataset_2525,2001-06-10,14732.3
m4_daily_dataset_2525,2001-06-11,14695.0
m4_daily_dataset_2525,2001-06-12,14741.9
m4_daily_dataset_2525,2001-06-13,14745.0
m4_daily_dataset_2525,2001-06-14,14683.9
m4_daily_dataset_2525,2001-06-15,14732.7
m4_daily_dataset_2525,2001-06-16,14517.1
m4_daily_dataset_2525,2001-06-17,14529.4
m4_daily_dataset_2525,2001-06-18,14324.0
m4_daily_dataset_2525,2001-06-19,14431.7
m4_daily_dataset_2525,2001-06-20,14536.5
m4_daily_dataset_2525,2001-06-21,14684.1
m4_daily_dataset_2525,2001-06-22,14767.0
m4_daily_dataset_2525,2001-06-23,14843.5
m4_daily_dataset_2525,2001-06-24,14480.8
m4_daily_dataset_2525,2001-06-25,14465.6
m4_daily_dataset_2525,2001-06-26,14449.0
m4_daily_dataset_2525,2001-06-27,14398.6
m4_daily_dataset_2525,2001-06-28,14620.9
m4_daily_dataset_2525,2001-06-29,14949.1
m4_daily_dataset_2525,2001-06-30,14909.8
m4_daily_dataset_2525,2001-07-01,14770.6
m4_daily_dataset_2525,2001-07-02,14540.4
m4_daily_dataset_2525,2001-07-03,14544.5
m4_daily_dataset_2525,2001-07-04,14448.0
m4_daily_dataset_2525,2001-07-05,14433.2
m4_daily_dataset_2525,2001-07-06,14276.7
m4_daily_dataset_2525,2001-07-07,14357.0
m4_daily_dataset_2525,2001-07-08,14518.1
m4_daily_dataset_2525,2001-07-09,14536.4
m4_daily_dataset_2525,2001-07-10,14512.0
m4_daily_dataset_2525,2001-07-11,14686.7
m4_daily_dataset_2525,2001-07-12,14446.4
m4_daily_dataset_2525,2001-07-13,14074.8
m4_daily_dataset_2525,2001-07-14,14211.0
m4_daily_dataset_2525,2001-07-15,14420.6
m4_daily_dataset_2525,2001-07-16,14426.8
m4_daily_dataset_2525,2001-07-17,14470.6
m4_daily_dataset_2525,2001-07-18,14580.3
m4_daily_dataset_2525,2001-07-19,14480.2
m4_daily_dataset_2525,2001-07-20,14353.6
m4_daily_dataset_2525,2001-07-21,14414.6
m4_daily_dataset_2525,2001-07-22,14483.3
m4_daily_dataset_2525,2001-07-23,14685.5
m4_daily_dataset_2525,2001-07-24,14857.4
m4_daily_dataset_2525,2001-07-25,14823.3
m4_daily_dataset_2525,2001-07-26,14888.2
m4_daily_dataset_2525,2001-07-27,14998.6
m4_daily_dataset_2525,2001-07-28,14991.7
m4_daily_dataset_2525,2001-07-29,14962.9
m4_daily_dataset_2525,2001-07-30,14954.5
m4_daily_dataset_2525,2001-07-31,15044.8
m4_daily_dataset_2525,2001-08-01,15025.3
m4_daily_dataset_2525,2001-08-02,14997.6
m4_daily_dataset_2525,2001-08-03,15017.0
m4_daily_dataset_2525,2001-08-04,15063.2
m4_daily_dataset_2525,2001-08-05,15138.7
m4_daily_dataset_2525,2001-08-06,15063.6
m4_daily_dataset_2525,2001-08-07,15088.0
m4_daily_dataset_2525,2001-08-08,14771.7
m4_daily_dataset_2525,2001-08-09,14806.1
m4_daily_dataset_2525,2001-08-10,15035.2
m4_daily_dataset_2525,2001-08-11,14994.6
